1001	35
1002	9
1003	58
1004	65
1005	0
1006	20
1007	48
1008	51
1009	4
1010	4
1011	64
1013	63
1014	57
1015	19
1016	45
1017	3
1018	2
1019	0
1020	68
1021	42
1022	60
1023	21
1024	18
1025	3
1026	32
1027	22
1028	58
1029	55
1030	11
1031	24
1032	33
1033	7
1034	9
1035	38
1037	55
1038	36
1039	22
1040	36
1041	18
1042	65
1043	66
1044	9
1045	30
1046	40
1047	48
1048	12
1049	4
1050	44
1051	36
1052	18
1053	41
1054	45
1055	9
1056	13
1057	58
1058	32
1059	12
1060	5
1061	11
1062	49
1063	68
1064	16
1065	14
1066	62
1067	23
1068	68
1069	24
1070	0
1071	0
1072	3
1073	2
1074	15
1075	68
1076	41
1077	23
1078	41
1079	32
1080	44
1081	33
1082	21
1083	4
1084	45
1085	67
1086	1
1087	27
1088	55
1089	29
1090	32
1092	45
1093	10
1094	42
1095	66
1096	37
1097	47
1098	20
1099	53
1100	46
1101	21
1102	63
1103	35
1104	66
1105	40
1106	12
1107	64
1108	66
1109	3
1110	45
1111	22
1112	51
1113	60
1114	0
1115	4
1117	23
1118	59
1119	42
1120	45
1121	8
1122	31
1123	66
1124	22
1125	25
1126	8
1127	39
1128	24
1129	22
1130	43
1131	16
1132	57
1133	13
1134	35
1135	37
1136	64
1137	38
1138	12
1139	38
1140	4
1141	42
1142	14
1143	4
1145	4
1146	41
1147	69
1148	51
1149	48
1150	63
1151	56
1152	10
1153	68
1154	68
1155	52
1156	50
1157	38
1158	64
1159	39
1160	26
1161	48
1162	69
1163	24
1164	29
1165	48
1166	4
1167	52
1168	32
1169	10
1170	53
1171	66
1172	1
1173	31
1174	8
1175	9
1176	34
1177	30
1178	30
1179	20
1180	38
1181	28
1182	32
1183	64
1184	66
1185	26
1186	20
1187	12
1188	62
1189	44
1190	39
1191	59
1192	35
1193	68
1194	10
1195	40
1196	42
1197	30
1198	34
1199	31
1200	60
1201	12
1202	52
1203	0
1204	8
1205	28
1206	17
1207	8
1208	22
1209	46
1210	23
1211	66
1212	15
1213	2
1214	42
1215	16
1216	29
1218	65
1219	5
1220	17
1221	55
1222	60
1223	28
1224	7
1225	4
1226	10
1227	68
1229	0
1230	29
1231	32
1232	63
1233	33
1234	66
1235	55
1236	7
1237	39
1238	32
1239	67
1240	41
1241	28
1242	51
1243	68
1244	68
1245	19
1246	20
1247	4
1248	4
1249	1
1250	16
1251	66
1252	50
1253	53
1254	9
1255	45
1256	62
1257	1
1258	63
1259	42
1260	44
1261	69
1262	34
1263	26
1264	22
1265	43
1266	54
1267	2
1268	44
1269	16
1270	48
1271	62
1272	41
1273	25
1274	27
1275	4
1276	63
1277	43
1278	50
1279	62
1280	58
1281	62
1283	10
1284	30
1285	3
1286	59
1287	40
1288	35
1289	4
1290	53
1291	51
1292	27
1293	55
1294	29
1295	59
1296	18
1297	60
1298	8
1299	68
1300	27
1301	27
1302	13
1303	66
1304	12
1305	23
1306	18
1307	42
1308	63
1309	0
1310	18
1311	21
1312	59
1313	53
1314	61
1315	47
1316	34
1317	53
1318	66
1319	2
1320	4
1321	54
1322	12
1323	2
1324	58
1325	41
1326	68
1327	59
1329	42
1330	42
1331	0
1332	46
1333	31
1334	58
1335	4
2001	4
2002	21
2003	69
2004	32
2006	12
2007	56
2008	52
2009	4
2011	39
2012	27
2013	33
2014	47
2015	39
2016	37
2017	25
2018	56
2021	20
2022	13
2023	61
2024	25
2025	53
2026	22
2027	9
2028	35
2029	19
2031	21
2032	36
2033	9
2034	61
2035	10
2036	10
2037	69
2038	54
2039	9
2040	48
2041	24
2042	10
2043	10
2044	6
2045	5
2046	33
2047	51
2048	29
2049	3
2050	27
2051	37
2052	15
2053	22
2054	17
2055	2
2056	63
2057	38
2058	15
2059	22
2060	5
2061	56
2062	18
2063	19
2064	19
2065	37
2066	15
2068	52
2069	16
2070	7
2071	46
2072	45
2073	23
2074	52
2075	59
2076	32
2077	38
2078	36
2079	3
2080	4
2081	42
2082	15
2083	10
2084	68
2085	67
2086	21
2087	52
2088	61
2089	56
2090	33
2091	42
2092	4
2093	68
2094	68
2095	64
2096	21
2097	52
2098	26
2099	15
2100	48
2101	14
2102	4
2103	33
2104	26
2105	23
2106	13
2107	32
2108	22
2109	7
2110	65
2111	53
2112	39
2113	46
2114	55
2115	9
2116	55
2117	2
2118	23
2119	2
2120	42
2121	54
2122	53
2123	66
2124	20
2125	31
2126	0
2127	61
2128	8
2129	4
2130	7
2131	56
2132	36
2133	63
2134	9
2135	25
2136	23
2137	51
2138	14
2139	49
2140	34
2141	6
2142	14
2143	13
2144	42
2145	50
2146	26
2147	22
2148	66
2149	22
2150	18
2151	31
2152	24
2153	27
2154	28
2155	18
2156	47
2157	40
2158	59
2159	18
2160	30
2161	58
2162	63
2163	51
