1001	17
1002	23
1003	100
1004	115
1005	31
1006	36
1007	140
1008	165
1009	48
1010	33
1011	115
1013	109
1014	89
1015	55
1016	155
1017	45
1018	138
1019	31
1020	126
1021	147
1022	95
1023	58
1024	61
1025	42
1026	67
1027	49
1028	98
1029	87
1030	4
1031	46
1032	19
1033	39
1034	26
1035	130
1037	88
1038	133
1039	59
1040	19
1041	63
1042	144
1043	7
1044	23
1045	113
1046	142
1047	170
1048	1
1049	53
1050	160
1051	133
1052	62
1053	145
1054	160
1055	10
1056	6
1057	100
1058	67
1059	1
1060	30
1061	46
1062	150
1063	116
1064	12
1065	3
1066	109
1067	83
1068	143
1069	53
1070	31
1071	31
1072	48
1073	8
1074	5
1075	128
1076	145
1077	83
1078	145
1079	66
1080	159
1081	168
1082	50
1083	48
1084	138
1085	124
1086	28
1087	69
1088	87
1089	73
1090	81
1092	155
1093	22
1094	149
1095	120
1096	135
1097	154
1098	64
1099	89
1100	119
1101	58
1102	114
1103	18
1104	120
1105	139
1106	2
1107	115
1108	121
1109	80
1110	155
1111	59
1112	166
1113	102
1114	31
1115	48
1117	54
1118	106
1119	147
1120	156
1121	25
1122	71
1123	121
1124	59
1125	14
1126	28
1127	137
1128	53
1129	55
1130	148
1131	16
1132	96
1133	6
1134	17
1135	134
1136	113
1137	132
1138	1
1139	132
1140	44
1141	143
1142	21
1143	48
1145	11
1146	145
1147	125
1148	167
1149	157
1150	114
1151	93
1152	23
1153	116
1154	127
1155	142
1156	85
1157	130
1158	171
1159	145
1160	40
1161	170
1162	125
1163	53
1164	72
1165	171
1166	46
1167	164
1168	67
1169	20
1170	92
1171	121
1172	35
1173	71
1174	25
1175	26
1176	169
1177	66
1178	66
1179	54
1180	130
1181	77
1182	67
1183	114
1184	146
1185	129
1186	64
1187	161
1188	110
1189	162
1190	136
1191	127
1192	18
1193	128
1194	20
1195	142
1196	147
1197	78
1198	170
1199	71
1200	101
1201	1
1202	158
1203	31
1204	8
1205	78
1206	16
1207	25
1208	60
1209	162
1210	83
1211	120
1212	15
1213	30
1214	147
1215	8
1216	72
1218	118
1219	34
1220	13
1221	87
1222	95
1223	40
1224	40
1225	48
1226	22
1227	127
1229	32
1230	74
1231	66
1232	109
1233	168
1234	120
1235	87
1236	39
1237	137
1238	67
1239	124
1240	144
1241	78
1242	123
1243	128
1244	128
1245	55
1246	64
1247	44
1248	9
1249	35
1250	149
1251	120
1252	140
1253	92
1254	23
1255	155
1256	110
1257	30
1258	114
1259	148
1260	158
1261	125
1262	170
1263	129
1264	60
1265	86
1266	91
1267	26
1268	158
1269	12
1270	157
1271	112
1272	144
1273	52
1274	69
1275	27
1276	111
1277	86
1278	167
1279	110
1280	100
1281	109
1283	24
1284	70
1285	45
1286	104
1287	142
1288	84
1289	48
1290	89
1291	123
1292	70
1293	87
1294	72
1295	104
1296	61
1297	102
1298	25
1299	128
1300	69
1301	69
1302	6
1303	85
1304	0
1305	82
1306	61
1307	148
1308	109
1309	31
1310	61
1311	62
1312	104
1313	90
1314	126
1315	152
1316	169
1317	92
1318	120
1319	40
1320	44
1321	90
1322	0
1323	42
1324	99
1325	144
1326	116
1327	105
1329	148
1330	148
1331	24
1332	152
1333	68
1334	98
1335	44
2001	44
2002	50
2003	125
2004	67
2006	0
2007	94
2008	158
2009	45
2011	137
2012	69
2013	80
2014	152
2015	159
2016	134
2017	65
2018	93
2021	64
2022	6
2023	101
2024	52
2025	89
2026	83
2027	21
2028	21
2029	55
2031	50
2032	18
2033	26
2034	101
2035	20
2036	19
2037	124
2038	101
2039	23
2040	84
2041	46
2042	27
2043	0
2044	33
2045	62
2046	43
2047	165
2048	73
2049	45
2050	69
2051	134
2052	5
2053	83
2054	16
2055	26
2056	145
2057	130
2058	14
2059	63
2060	34
2061	93
2062	63
2063	55
2064	55
2065	133
2066	14
2068	164
2069	149
2070	38
2071	153
2072	155
2073	54
2074	163
2075	104
2076	66
2077	130
2078	136
2079	45
2080	48
2081	148
2082	15
2083	9
2084	143
2085	95
2086	50
2087	73
2088	107
2089	93
2090	80
2091	147
2092	45
2093	127
2094	127
2095	113
2096	58
2097	163
2098	129
2099	15
2100	159
2101	21
2102	48
2103	43
2104	161
2105	54
2106	16
2107	81
2108	60
2109	56
2110	117
2111	89
2112	138
2113	143
2114	87
2115	26
2116	87
2117	27
2118	54
2119	43
2120	147
2121	90
2122	89
2123	120
2124	57
2125	71
2126	31
2127	107
2128	8
2129	48
2130	40
2131	94
2132	136
2133	119
2134	22
2135	65
2136	129
2137	165
2138	4
2139	127
2140	169
2141	37
2142	3
2143	161
2144	148
2145	167
2146	54
2147	59
2148	124
2149	60
2150	61
2151	68
2152	53
2153	75
2154	78
2155	62
2156	152
2157	142
2158	105
2159	62
2160	72
2161	98
2162	109
2163	165
2164	67
2165	114
2166	134
2167	88
2168	61
2169	139
2170	54
2171	88
2172	16
2173	89
2174	54
2175	3
2176	4
2177	61
2178	45
2179	108
2180	4
2181	70
2182	145
2183	45
