cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
287,514,1567,0.0017382580745297612,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.034801355097012626
284,514,1510,0.0016746254053095733,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.10809214412285884
332,514,1485,0.0016468912145921504,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11659726353361094
354,514,1219,0.0013516916822669774,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.22627737226277372
250,514,1522,0.0016879722685665668,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.09967465246968353
341,514,1560,0.0017300159730035574,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.10086455331412104
372,514,1666,0.0018474657126346342,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.08259911894273128
184,514,1659,0.0018398306280724916,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.06980656013456686
176,514,1603,0.0017773774385389277,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.125
170,514,1613,0.0017886213202955626,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.10537992235163617
363,514,1425,0.001580246409738303,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.14772727272727273
352,514,1588,0.0017608326661352305,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1197339246119734
366,514,1433,0.0015890102301644876,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15829662261380323
419,514,1553,0.0017221001648725764,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.12086045853382395
253,514,1523,0.001689258885731755,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.07584951456310679
280,514,1688,0.001871646832838625,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.09973333333333333
386,514,1617,0.001792920735437562,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11904113320621085
276,514,1652,0.0018321669370794718,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.05976095617529881
391,514,1675,0.0018574523080658312,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.07941742236878263
355,514,1466,0.0016244695467496947,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.2560263892413093
274,514,1607,0.0017824301882684295,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.05051698670605613
374,514,1407,0.0015607119642429262,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.0945945945945946
515,514,1709,0.0018951552446068943,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.07018498367791078
186,514,1591,0.0017645196330993273,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.07661056297156123
333,514,1438,0.001594044606278821,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.21097393689986282
375,514,1438,0.00159475177539428,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.13268998793727382
358,514,1732,0.001920166161588679,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11429301968805931
330,514,1470,0.001629483639724361,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.20540540540540542
385,514,1706,0.0018915348899103913,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.10210526315789474
157,514,1588,0.001760440282318533,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15978835978835979
411,514,1501,0.0016635601564201198,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.22248122248122248
267,514,1421,0.00157570528751646,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1616519174041298
282,514,1674,0.0018562278013963002,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.09243697478991597
196,514,1698,0.0018831320125353948,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.05298382598996096
510,514,1535,0.0017022060139350325,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1183228029867892
320,514,1569,0.001739886414752145,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11129991503823279
